text,prediction
"Шымкент: Сұлулық салонынан үш дана жасанды шаш ұрлаған азаматша ұсталды
⠀
Сұлулық салонына шаш үлгісін жасату үшін барған азаматша сондағы сөрелерде тұрған жасанды шаштарды ұрлап кеткен. Оқиға Шымкент қаласында орын алды.
⠀
2022 жылдың 18-қыркүйегінде, кешкі сағат 20:40-та, Әл-Фараби АПБ-на жергілікті жердің тұрғыны арызданған. Ол арызында, өзі Шымкент қаласында орналасқан сұлулық салондарының бірінде жұмыс жасайтынын және жұмыс уақытында кезекті клиенті жалпы құны 75.000 (жетпіс бес мың) теңге тұратын 3 дана жасанды шашты еркін қол жеткізу арқылы ұрлап кеткендігін жазып көрсеткен.
⠀
Аталған дерек ҚК-тің 188-бабы 1-бөлігімен (Ұрлық) сотқа дейінгі тергеп-тексерудің бірыңғай тізіліміне тіркелді.
⠀
Полиция қызметкерлері жедел-іздестіру жұмыстарын жүргізіп, күдіктінің жеке басын анықтау мақсатында барлық қажетті шараларды қабылдады. Тұрғындардан сұрастырылып, жақын маңайдағы бейнебақылау камералары жіті қаралды. Нәтижесінде, тәртіп сақшылары күдікті азаматшаны қала аумағында қолға түсірді. Ол Шымкент қаласының тұрғыны болып шықты. Жасы – 34-те, жұмыссыз. Бұрын-соңды сотты болмаған.
⠀
Ұсталған азаматша бұл заңсыз әрекетке қаржыдан қысылғандықтан барғанын жеткізді. Яғни жасанды шаштарды сатып, одан пайда таппақ болыпты.
Қазіргі уақытта күдікті жасанды шаштарды арыз иесіне қайтарды. Келтірілген шығын толық өтелді. Тергеу әрекеттері жүргізілуде.
⠀
Шымкент қаласы Полиция департаментінің Баспасөз қызметі
⠀
***
⠀
Волосы для наращивания украла женщина из салона красоты в Шымкенте
⠀
О произошедшем в полицию сообщила работница салона. Со слов заявительницы, завершив прическу для некой клиентки и проводив ее, она обнаружила пропажу искусственных волос для наращивания. Ущерб составил 75 тыс тенге.
⠀
Факт зарегистрировали в Едином реестре досудебных расследований по ч. 1 ст. 188 УК (Кража).
⠀
Сотрудники полиции в результате оперативно-розыскных работ установили и задержали подозреваемую на территории города. Ей оказалась жительница города 34 лет. В настоящее время проводятся следственные действия.
⠀
Пресс-служба Департамента полиции города Шымкент",0
"Шымкент: Жыл басынан бері 600-ге жуық адам көлікті мас күйінде басқарған 

Жол көлік оқиғасы, ондағы жол апаттары өздігінен орын алмайды, тиісті ережелердің қандайда бір талаптарын сақтамағандықтан болады. Осындай әрбір оқыс жайтта - адамдардың өмірі, тағдыры мен денсаулығы тұрады.
Жол апатына ұшырататын, оның ішінде кісі өліміне әкеліп соқтыратын деректердің дені - автокөлікті аса жылдамдықпен басқарудан бөлек, рөлге мас халде отырған жүргізушілердің іс-әрекеті және оның салдарынан туындайды. 
ҚР ӘҚБтК-нің 608-бабына сәйкес, жүргізушінің көлік құралын алкогольдік, есірткілік және (немесе) уытқұмарлық масаң күйде басқаруы, сол сияқты көлік құралын алкогольдік, есірткілік және (немесе) уытқұмарлық масаң күйдегі адамның басқаруына беру – он бес тәулікке әкімшілік қамаққа алуға және жеті жыл мерзімге көлік құралын басқару құқығынан айыруға алып келеді.
Айта өтетін ақпарат, Шымкент қаласының аумағында ағымдағы жылдың 9 айында ҚР ӘҚБтК-нің 608-бабымен 578 іс тіркеліп, әкімшілік жауапкершілікке тартылуы үшін сотқа жолданды. 
Осы ретте, тәртіп сақшылары барлық жүргізушілер мен жаяу жүргіншілерге қозғалыс кезінде, әсіресе тәуліктің қараңғы мезгілінде және қолайсыз ауа райы жағдайында аса мұқият және қырағы болу қажеттігін ескертеді. Сондай-ақ, масаң күйде көлік басқарудың салдары – қайғылы жағдаймен аяқталуы мүмкін.
Полиция қызметкерлері қала тұрғындары мен қонақтарын жол-көлік оқиғасының алдын алу үшін жол ережелерін қатаң сақтауға шақырады.

Шымкент қаласы Полиция департаментінің Баспасөз қызметі

********************
Почти 600 пьяных водителей задержала полиция Шымкента с начала года 

За девять месяцев патрульными полицейскими для медицинского освидетельствования в городской наркологический диспансер доставлено 578 водителей, у которых установлено состояние алкогольного опьянения. В отношении грубых нарушителей составлены административные протоколы по статье 608 КоАП РК «Управление ТС водителем, находящимся в состоянии алкогольного, наркотического и токсикоманического опьянения», а автомобили водворены на штрафную стоянку. 
Отметим, в соответсвии с законодательством данное правонарушение наказывается арестом на 15 суток и лишением права управления транспортным",0
"49-летний местный житель носил с собой 20 г героина. 

«Сотрудники ДП Шымкента задержали подозреваемого в хранении и перевозке наркотиков в особо крупном размере. Им оказался 49-летний житель города. В ходе проверки у него был изъят полиэтиленовый пакет с 20 г героина. Зарегистрировано уголовное дело по статье 296 ч.4 УК РК «Незаконное изготовление, переработка, приобретение, хранение, перевозка без цели сбыта наркотических средств, психотропных веществ, их аналогов в особо крупном размере», - сообщает Polisia.kz.

Начато досудебное расследование. Подозреваемый водворен в изолятор временного содержания. 

В ведомстве добавили, что задержанный ранее привлекался к уголовной ответственности за совершение аналогичного преступления.",0
"⚡ Адам саудасымен айналысқан қылмыстық топтың ұсталды.

�Топ елдің оңтүстігіндегі үш ірі қалада - Шымкент, Түркістан және Таразда әрекет еткен. Істі үш апалы-сіңлілі әйел ұйымдастырған. Олар кәмелетке толмаған қыздарды да жезөкшелікпен айналысуға тартқан.

❗Қыздар туыстарына бала күтуші болып жұмыс істейтіндерін айтқан.

Толық нұсқасы⏩⏩⏩ Телеграмда
___________________________________
⚡ Мы сообщали о задержании преступной группы, которая занималась торговлей людьми. 

�Следователи рассказали некоторые подробности этого громкого дела.

�Орудовала банда в трех крупных южных городах страны: Шымкенте, Туркестане и Таразе. Организовали сеть три сестры, которые координировали деятельность группы. В занятие проституцией вовлекали и несовершеннолетних девочек.

❗Девушки рассказывали родным, что работают нянями.

Все подробности здесь ⏩⏩⏩в сторисе",0
"Шымкенттік полицейлер жастарды салауатты өмір салтын ұстануға шақырды

 Шымкент қаласы Полиция департаменті Есірткі қылмысына қарсы күрес басқармасының қызметкерлері Жастар ресурстық орталығымен бірге жастар арасында нашақорлықтың, маскүнемдіктің алдын алу жастарды спортқа баулу мақсатында студенттермен кездесу өткізді. 
Басқосудың негізгі мақсаты - жастар мәдениеті, соның ішінде салауатты өмір салтын насихаттау, нашақорлықтың алдын алу, жастарды зиянды әдеттерден бойын аулақ ұстауға шақыру болып табылады.
Іс-шараға Шымкент қаласының Полиция департаменті тарапынан Есірткі қылмысна қарсы іс-қимыл басқармасының жедел уәкілі полиция майоры Бауыржан Карбеков және Шымкент университетінің студенттері қатысты. 
Кездесу аясында жастар арасында нашақорлық, жайында толыққанды мағлұмат берді. Сала мамандары нашақорлық індеті жер бетінде миллиондаған адамның өмірін жалмап жатқанын және аталған індеттің шекараны, жасты, нәсілді талғамайтынына тоқталды. Сонымен қатар, есірткіден бойды аулақ салудың маңызын, салауатты өмір сүру салтын ұстанудың маңызды екендігін жеткізді.

Шымкент қаласы Полиция департаментінің Баспасөз қызметі
***********************************************
Встречу по профилактике наркомании провели полицейские со студентами в Шымкенте

 Сотрудниками Управления по противодействию наркопреступности Департамента полиции города Шымкент совместно с Молодежным ресурсным центром проведена встреча со студентами по профилактике наркомании, алкоголизма среди молодежи. 
Основной целью встречи является пропаганда здорового образа жизни, призыв молодежи к воздержанию от вредных привычек, приобщение их к спорту.
В мероприятии приняли участие оперуполномоченный Управления по противодействию наркопреступности майор полиции Бауыржан Карбеков и студенты Шымкентского университета.

Пресс-служба Департамента полиции города Шымкент",0
"Главный обвиняемый в деле о жестоком избиении посетителей одного из барбекю-ресторанов города Таншань /пров. Хэбэй, Северный Китай/ был приговорен к 24 годам тюрьмы, постановил в пятницу Народный суд района Гуанъян города Ланфан провинции Хэбэй /Северный Китай/.

В ходе судебного разбирательства было установлено, что Чэнь Цзичжи начиная с 2012 года вместе с другими лицами сколотил преступную банду, занимавшуюся в г. Таншань различной противозаконной деятельностью, включая насилие, угрозы, незаконное лишение свободы, злоумышленное причинение телесных повреждений, грабеж, организация игорных домов, укрывание доходов от преступной деятельности и т.д. Суд признал Чэнь Цзичжи виновным по данным эпизодам, и помимо тюремного срока также обязал его выплатить штраф в размере 320 тыс. юаней /около 46 тыс. долл. США/.

Кроме того бандиты были признаны виновными в нарушении местных экономических и социально-бытовых порядков и оказании дурного влияния на общество, говорится в заявлении суда.

Еще 27 обвиняемых были приговорены к тюремным срокам от 6 месяцев до 11 лет. Некоторые из них были фигурантами дела барбекю-ресторана, в то время как другие являлись соучастниками других преступлений Чэнь Цзичжи.

Напомним, что инцидент, вызвавший огромный общественный резонанс, произошел в городе Таншань 10 июня. В результате ЧП 4 женщины получили тяжелые травмы.

#казахстан #астана #алматы #шымкент #центральнаяазия #silkroadtoday #китай #кнр #китайцы #сегодня #новости #сми #шелковыйпутьсегодня #суд #приговор #избиенение #обвиняемый #срок #драка #ресторан #чп #женщина #инцидент #резонанс #таншань #влияние #умышленноепричинениетяжкоговредаздоровью #решениесуда #судья #насилие",0
"Бывший заместитель министра общественной безопасности КНР Сунь Лицзюнь был приговорен к смертной казни с отсрочкой исполнения приговора на два года. Он был признан виновным в получении взяток, манипулировании биржевым рынком и нелегальном хранении огнестрельного оружия.

Такой вердикт вынес в пятницу Народный суд средней ступени города Чанчунь /пров. Цзилинь, Северо-Восточный Китай/.

В заявлении суда говорится, что за период с 2001 года по апрель 2020 года Сунь Лицзюнь, злоупотребляя служебными полномочиями, оказывал заинтересованным учреждениям и третьим лицам помощь в таких сферах, как ведение предпринимательской деятельности, кадровая перестановка и рассмотрение судебных дел, за что лично или через посредников получил финансовые и материальные ценности на общую сумму более 646 млн юаней /92,39 млн долл. США/.

Кроме того, Сунь Лицзюнь также был признан виновным в манипулировании биржевым рынком в первом полугодии 2018 года, помогая третьим лицам избежать убытков на сумму 145 млн юаней, и в нелегальном хранении двух единиц огнестрельного оружия.

Согласно вердикту инстанции, Сунь Лицзюнь пожизненно лишен политических прав, а все его личное имущество конфисковано. По истечении двухлетней отсрочки приговор в соответствии с законом будет заменен на пожизненное заключение без права на смягчение наказания или условно-досрочное освобождение.

Суд постановил, что сумма взяток, полученных Сунь Лицзюнем, оказалась особо крупной, а совершенные им преступления нанесли серьезный ущерб интересам государства и народа. Помимо этого, обстоятельства его преступления в манипулировании биржевым рынком и в нелегальном хранении огнестрельного оружия были особенно серьезными. Между тем, исходя из того, что подсудимый признал свою вину не только в вышеуказанных преступлениях, но и в получении взяток, о которых следственные органы изначально не знали, и раскаялся в содеянном, а также оказал содействие в возвращении незаконно присвоенного имущества и дал показания касательно других серьезных правонарушений, суд приговорил Сунь Лицзюня к смертной казни с отсрочкой исполнения наказания.

#казахстан #астана #алматы #шымкент #центральнаяазия #silkroadtoday #китай #кнр #китайцы #сегодня",0
"Кайрат Кудайбергенов и Дикий Арман амнистии не подлежат — Генпрокуратура

В отношении 20 граждан возбуждены уголовные дела за организацию беспорядков в январе 2022 года — все они под действие амнистии не попадают. К их числу относятся Кайрат Кудайберген и Арман Джумагельдиев, более известный как Дикий Арман.

@dudoser_video #dudoser_video
________________
#shymkentnews_1724 #shymkent #taraz#astana #shymkentcity17#dudoser_video#kazakstan #gorod_shymside #shymkent #dudoser #kazakh_dubsmash#kazakh_video #казахстан#дикийарман#кайраткудайберген#амнистия #шымкент #астана #алматы #орал #кокшетау #коктобе #нурсултан#костанай #күшімізбірлікте2022#КүшімізБірлікте#күшімізбірлікте2022",0
"АЛМАТЫ ОБЛЫСЫНЫҢ ПОЛИЦИЯ ҚЫЗМЕТКЕРЛЕРІ  ЖОЛ ҚАУІПСІЗДІГІН ҚАТАҢ САҚТАУҒА ШАҚЫРУДА

Еңбекшіқазақ ауданының тәртіп сақшылары жол қозғалысы қауіпсіздігін қамтамасыз ету бойынша қадағалау және бақылау функцияларын орындай отырып, ағымдағы жылдың басынан жол қозғалысы ережелерін бұзудың 18 мыңға жуық дерегін анықтады.

""Ағымдағы кезеңде мас күйінде көлік жүргізгені үшін 83 жүргізуші ұсталды. Сонымен қатар, жаяу жүргіншіге 433 жүргізуші басымдылық бермеген, жол қозғалысы ережелерін бұзған 2424 жаяу жүргіншіге хаттама толтырды. Жолдың қарсы жолағына шығу бойынша 22 факті тіркелді."",- деді Еңбекшіқазақ аудандық ПБ бастығы, полиция полковнигі Жақсылық Алтынбаев .

Сонымен қатар, тәртіп сақшылары жол қозғалысының барлық қатысушыларына жол қозғалысы ережелерін мүлтіксіз сақтау керектігін еске салады, себебі бұл әрқайсымыздың  өмірі мен денсаулығының қауіпсіздігінің кепілі болып табылады. 
-

СОТРУДНИКИ ПОЛИЦИИ АЛМАТИНСКОЙ ОБЛАСТИ ПРОДОЛЖАЮТ ИНФОРМИРОВАТЬ НАСЕЛЕНИЕ О ДОРОЖНОЙ БЕЗОПАСНОСТИ

Выполняя функции надзора и контроля по обеспечению безопасности дорожного движения стражи порядка Енбекшиказахского района с начала текущего года  провели отработку и выявили около 18 тыс. нарушений ПДД. 
«За текущий период задержано 83 водителя за управление транспортным средством в состоянии алкогольного опьянения. Вместе с тем, не пропустили пешехода 432 водителей, за нарушение  ПДД пешеходами составлены 2424 протоколов. По выезду на встречную полосу движения зарегистрировано 22 фактов.», - рассказал начальник УП Енбекшиказахского района , полковник полиции Жаксылык Алтынбаев . 

Вместе с тем, стражи порядка напомнили всем участникам дорожного движения о неукоснительном соблюдении ПДД, что является гарантом безопасности их жизни и здоровья. 

Пресс-служба ДП Алматинской области",0
"Жастар арасында нашақорлықтың алдын алу тақырыбында шымкенттік полицейлер кездесу өткізді 

Шымкент қаласы Полиция департаменті Есірткі қылмысына қарсы күрес басқармасының қызметкерлері жастар арасында нашақорлықтың, маскүнемдіктің алдын алу жастарды спортқа баулу мақсатында студенттермен кездесу өткізді. 
Басқосудың негізгі мақсаты - жастар мәдениеті, соның ішінде салауатты өмір салтын насихаттау, нашақорлықтың алдын алу, жастарды зиянды әдеттерден бойын аулақ ұстауға шақыру болып табылады.
Іс-шараға Шымкент қаласының Полиция департаменті тарапынан Есірткі қылмысна қарсы іс-қимыл басқармасының жедел уәкілі полиция майоры Бауыржан Карбеков және «Авиценна» медициналық колледжінің студенттері қатысты. 
Кездесу аясында жастар арасында нашақорлық, жайында толыққанды мағлұмат берді. Сала мамандары нашақорлық індеті жер бетінде миллиондаған адамның өмірін жалмап жатқанын және аталған індеттің шекараны, жасты, нәсілді талғамайтынына тоқталды. Сонымен қатар, есірткіден бойды аулақ салудың маңызын, салауатты өмір сүру салтын ұстанудың маңызды екендігін жеткізді. 

Шымкент қаласы Полиция департаментінің Баспасөз қызметі
***********************************************
Встречу по профилактике наркомании провели полицейские со студентами в Шымкенте

Сотрудниками Управления по противодействию наркопреступности Департамента полиции города Шымкент проведена встреча со студентами по профилактике наркомании, алкоголизма среди молодежи. 
Основной целью встречи является пропаганда здорового образа жизни, призыв молодежи к воздержанию от вредных привычек, приобщение их к спорту.
В мероприятии приняли участие оперуполномоченный Управления по противодействию наркопреступности майор полиции Бауыржан Карбеков и студенты медицинского колледжа «Авиценна».

Пресс-служба Департамента полиции города Шымкент",0
"""Тойота 55"" маркалы көлік алып беремін деп тұрғынның ақшасын алдап алған әйел  анықталды

Сарыағаш полициясына  Шымкент қаласының тұрғыны арызданды. Оның айтуынша өзінің танысы жеңілдетілген несиемен «Тойота 55» маркалы автокөлік алып беретінін айтып, 2 500 000 теңгесін алып кеткен. Алайда бүгінгі күнге дейін уәде етілген автокөлікті де, не өз ақшасын да ала алмаған. Аталған жайт ҚР ҚК-нің 190-бабы «Алаяқтық» бойынша тіркелді.
Түркістан қалалық Полиция басқармасының полицейлері жедел-іздестіру жұмыстарын жүргізу барысында, күдікті деп танылған  жұмыссыз әйелді анықтады. 
Белгілі болғандай, күдікті әйел жәбірленушіні алдап, ақшасын қалтасына басқан. Қазіргі таңда тәртіп сақшылары оқиғаның толық мән-жайын тексеруде. Түркістан облысының полицейлері азаматтарға сақ болумен, жақын таныс емес азаматтарға сенбеу қажеттігін еске салады.

_______

Полицейские установили мошенницу, обманувшая жителя с покупкой автомобиля

В полицию Сарыагашского района с заявлением обратился один из жителей г. Шымкент. По его словам, некая знакомая пообещала ему помочь приобрести автомобиль марки ""Тойота 55"" по льготному кредиту и взяла 2 500 000 тенге. Однако, до сегодняшнего дня потерпевший так и не дождался ни обещанного автомобиля, ни возврата своих денег.  Данный факт зарегистрировали по статье 190 УК РК ""Мошенничество"".
В ходе оперативно-розыскных мероприятий туркестанские полицейские установили подозреваемую, безработную женщину. Как выяснилось, аферистка путем мошенничества выманила деньги у потерпевшего и потратила на собственные нужды. 
В настоящее время по данному факту проводится досудебное расследование и выясняются все обстоятельства произошедшего. Полицейские Туркестанской области напоминают гражданам о необходимости быть осторожными и не доверять малознакомым лицам, предлагающие сомнительные услуги.",0
"Полицейские прекратили дело, передает корреспондент @Pavlodarnews.kz.

О похищении человека правоохранителям сообщили 21 декабря 2021 года. Девушка вместе с друзьями обедала в кафе Павлодара, когда один из них попросил ее выйти для разговора. Воспользовавшись случаем, молодой человек украл девушку, чтобы жениться на ней.

В полицию с заявлением обратилась подруга похищенной. Подозреваемого задержали, по факту произошедшего проводили досудебное расследование по статье 125 УК РК – «Похищение человека».

«В ходе возобновленного досудебного расследования провели дополнительные следственные действия, по результатам которых уголовное дело вновь прекратили на основании второго пункта первой части статьи 35 УПК РК – из-за отсутствия события уголовного правонарушения», – ответили на запрос информагентства в областном управлении полиции.

Происходили ли подобные случаи в регионе в последние годы, в ведомстве не смогли ответить. Известно, что ранее девушек для женитьбы похищали в других городах Казахстана. Так, жительницу Шымкента украл малознакомый мужчина. Более двух часов удерживал свою знакомую житель Рудного.",0
"Қазақстан Республикасы қылмыстық саясатының негізгі бағыттарын іске асыру және ІІО қызметкерлері жұмысының тиімділігін арттыру мақсатында 2022 жылдың 24 қарашасында Алматы академиясында қылмыстық құқық бұзушылықтарға іс-қимылдағы рөлі мен практикалық тәжірибесін негізге ала отырып Қазақстан Республикасы Шымкент қаласы бойынша экономикалық тергеп-тексеру департаментінің өкілдері мен Алматы академиясының Жас ғалымдар кеңесі мүшелері арасында «Қаржы пирамидасы бойынша қылмыстық құқық бұзушылықтарды саралау мәселелері және сот тәжірибесі» тақырыбында кездесу өткізілді.

Кездесуге Алматы академиясы басшылығы, Шымкент қаласы бойынша экономикалық тергеп-тексеру департаментінің басшылығы мен жеке құрамы және Академияның Жас ғалымдар кеңесінің мүшелері қатысты.

Кездесу барысында қаржы пирамидасы бойынша қылмыстық құқық бұзушылықтарды ескерту, алдын алу және тергеп-тексеруде кездесетін мәселелер талқыланды.",0
"Как установили в ДП Шымкента, организованная группа из 11 человек, вербовала молодых девушек из разных городов РК через знакомых и соцсеть ""ВКонтакте"". Им предлагали работу с хорошим окладом и условиями труда. 

После, путем обмана, с изъятием документов девушек вовлекали в занятие проституцией в Шымкенте, Таразе и Туркестане. Доход присваивали себе. В случае непослушания применяли насилие, шантаж, штрафы и принуждали к употреблению наркотиков. 

Подозреваемые задержаны. Начато расследование по нескольким статьям.
Источник: elitarnews

@megapolis.kz

#astana #almaty #shymkent #шымкент",0
"@qriim_mvdrk ♦️Автокөліктен екі  келіге жуық есірткі, шолақ мылтық және патрондар алынды. Екі күдікті азамат қамалды.

⭐«Қарасора» іс-шарасына жұмылдырылған  Қызылорда облысы ПД-ң Есірткі қылмысына қарсы іс-қимыл басқармасының қызметкерлерімен Сырдария ауданы, Н.Ильясов ауылы тұсында «Шымкент - Самара» тас жолының 1756-шақырымында жол ережесін бұзған «Лада» автокөлігі тоқтатылды. 
  Тексеру барысында көліктен 1-ұңғылы, 12-калибрлі, «МР-155» шолақ мылтық, 4 патрон және пакеттерге салынған жасыл түсті зат анықталып айғақ зат ретінде алынды. Сараптама қорытындысымен алынған өсімдік зат екі келіге жуық «кептірілген марихуана» екендігі нақтыланды. 
Автокөлікті тізгіндеген 27 жастағы жүргізуші және 30 жастағы жолаушысы Қызылорда облысының тұрғындары болып шықты.  Күдіктілер УҰИ қамалды. 
Аталған дерек бойынша ҚР ҚК 296-бабы 4-бөлігімен (Аса ірі мөлшердегі есiрткi, психотроптық заттарды, сол тектестерді өткізу мақсатынсыз заңсыз дайындау, қайта өңдеу, иемдену, сақтау, тасымалдау)  сотқа дейінгі тергеп-тексеру әрекеттері жүргізілуде. 
➖➖➖➖➖

♦️Из автомашины изъято около двух килограммов наркотиков, обрез и патроны. Арестованы двое подозреваемых 
 
 ⭐ Сотрудниками Управления по противодействию наркопреступности ДП Кызылординской области на 1756 - м километре трассы «Шымкент-Самара» близ аула Н.Ильясова Сырдарьинского района остановлен автомобиль «Лада», нарушивший правила дорожного движения. 
  В ходе проверки авто обнаружен обрез одноствольный, 12 калибра, «МР-155», 4 патрона и расфасованные в пакеты растительные вещества. По заключению экспертизы установлено, что растительные вещества являются «высушеной марихуаной» весом около двух килограммов. 
  Водитель в возрасте 27 лет и пассажир 30-ти лет оказались жителями Кызылординской области. Подозреваемые водворены в ИВС. 
  По данному факту проводится досудебное расследование по ч. 4 ст. 296 УК РК (Незаконное изготовление, переработка, приобретение, хранение, перевозка без цели сбыта наркотических средств, психотропных веществ, их аналогов в особо крупном размере).",0
"АГРАРНАЯ КРЕДИТНАЯ КОРПОРАЦИЯ ОБЪЯВЛЯЕТ АКЦИЮ «ПОГАСИ ДОЛГИ БЕЗ ПЕНИ!\n\nАграрная кредитная корпорация проводит акцию «Погаси долг без пени!. С 7 ноября по 30 декабря 2022 года заемщики и лизингополучатели (физические и юридические лица), имеющие просроченную задолженность по состоянию на 31 октября текущего года, в том числе задолженность, взысканную по решению суда, смогут погасить ее без пени.\n\nПредпринимателям, имеющим действующий кредит и просроченную задолженность перед Корпорацией по состоянию на 31 октября 2022 года, предоставляется возможность погасить свой долг, не выплачивая пеню. В рамках акции исключается пеня при 100%-ном погашении суммы просроченного основного долга, просроченного вознаграждения и вознаграждения, начисленного на просроченный основной долг, штрафа. При наличии решения суда списание пени будет осуществляться при условии погашения заемщиком всей суммы задолженности за исключением суммы пени, - говорит директор Департамента регионального развития Асемгуль Каирденова.\n\nКлиент может погасить долг, перечислив деньги на расчетный счет Корпорации до 30 декабря этого года. Необходимо учесть, что акция носит разовый характер. \n\nДля участия в акции необходимо обратиться в филиалы корпорации, расположенные в областных центрах и городах Астана, Алматы, Шымкент. Подробная информация – по телефонам колл-центра 5115, +7 7172 995577.",0
"Гражданин Кыргызстана погиб в аварии в нашей области.

Как сообщает пресс-служба облдепартамента полиции, 14 сентября на трассе Самара – Шымкент, около поселка Калыбай Иргизского района,  произошло смертельное ДТП.

Водитель автомашины ВАЗ-2105, гражданин Кыргызстана, не справился с управлением, в результате чего авто перевернулось в кювет.

На месте происшествия погиб 31-летний пассажир. Водителя госпитализировали в Иргизскую районную больницу. Начато досудебное расследование.

�Мира АЛИБЕКОВА

�www.avestnik.kz",0
"Шымкент қаласының полицейлері республикалық «Жолда қабылдау» акциясын қорытындылады

Шымкент қаласы Полиция департаментінің полицейлері ҚР Ішкі істер министрі М. Ахметжановтың тікелей тапсырмасы бойынша тұрғындармен кері байланысты қамтамасыз ету, халыққа жақын болу, сыбайлас жемқорлықтың алдын алу мақсатында полиция құрылымдарының басшылары мен білікті мамандары азаматтарға жолда қабылдау өткізді. 
«Жолда қабылдау» акциясы 2022 жылдың 9-10-қыркүйек күндері таңғы сағат 9.00-ден 19.00-ге дейін жалғасты.
Акция Шымкент қаласы Әл-Фараби ауданы ""Арбат"" аллеясында және Абай ауданы, Жаңа талап шағынауданында өтті. 
Акция аясында жол қауіпсіздігін қамтамасыз ету, көші-қон заңнамасын сақтау, автокөліктерді тіркеу, көлік құралдарын қайта жабдықтау, жол жүрісін ұйымдастыру, сондай-ақ әкімшілік құқық бұзушылық үшін айыппұл төлеу мәселелері қаралды.
Қабылдауда Әкімшілік полиция, жол-техникалық инспекция, жергілікті полиция, көші-қон қызметі басқармасының қызметкерлері мен басшылары болды. Акцияның екі күнінде, яғни 9-10-қыркүйек күндері қаламыздың 400-ден астам азамат құқық қорғау органы қызметкерлерінің көмегіне жүгінді. 
******************************************
Полицейские города Шымкент подвели итоги республиканской акции «Приемная на дороге»

По поручению министра внутренниx дел Ахметжанова М. в целях обеспечения обратной связи с населением, профилактики коррупции, руководители и квалифицированные специалисты подразделений Департамента полиции г. Шымкент провели прием граждан на дороге. 
Акция ""Приемная на дороге"" продолжилась 9-10 сентября 2022 года с 9.00 до 19.00 часов.
Акция прошла в Аль-Фарабийском районе, в аллее «Арбат», а также в Абайском районе, в микрорайон Жанаталап.
В рамках акции были рассмотрены вопросы обеспечения дорожной безопасности, соблюдения миграционного законодательства, регистрации автотранспорта, переоборудования транспортных средств, организации дорожного движения, а также уплаты штрафов за административные правонарушения.",0
